STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Beauty World,DT5,WEEKENDS/HOLIDAY,9,828.8888888888889,702.8888888888889
Beauty World,DT5,WEEKENDS/HOLIDAY,10,916.5555555555555,635.7777777777778
Beauty World,DT5,WEEKENDS/HOLIDAY,11,1065.5555555555557,608.0
Beauty World,DT5,WEEKENDS/HOLIDAY,12,1057.2222222222222,659.8888888888889
Beauty World,DT5,WEEKENDS/HOLIDAY,13,975.7777777777778,651.2222222222222
Beauty World,DT5,WEEKENDS/HOLIDAY,14,829.8888888888889,630.5555555555555
Beauty World,DT5,WEEKENDS/HOLIDAY,15,760.5555555555555,659.1111111111111
Beauty World,DT5,WEEKENDS/HOLIDAY,16,754.5555555555555,714.5555555555555
Beauty World,DT5,WEEKENDS/HOLIDAY,17,837.1111111111111,865.8888888888889
Beauty World,DT5,WEEKENDS/HOLIDAY,18,817.6666666666666,941.0
Beauty World,DT5,WEEKENDS/HOLIDAY,19,639.1111111111111,865.0
Beauty World,DT5,WEEKENDS/HOLIDAY,20,456.22222222222223,789.2222222222222
Beauty World,DT5,WEEKENDS/HOLIDAY,21,339.44444444444446,792.6666666666666
Beauty World,DT5,WEEKENDS/HOLIDAY,22,235.22222222222223,714.4444444444445
Beauty World,DT5,WEEKENDS/HOLIDAY,23,97.0,389.1111111111111
Bedok,EW5,WEEKDAY,0,15.409090909090908,193.45454545454547
Bedok,EW5,WEEKDAY,5,529.8181818181819,35.59090909090909
Bedok,EW5,WEEKDAY,6,1582.5454545454545,668.0909090909091
Bedok,EW5,WEEKDAY,7,2880.5454545454545,1575.1818181818182
Bedok,EW5,WEEKDAY,8,3756.7727272727275,1565.090909090909
Bedok,EW5,WEEKDAY,9,2297.1363636363635,1118.1818181818182
Bedok,EW5,WEEKDAY,10,1581.7727272727273,974.5454545454545
Bedok,EW5,WEEKDAY,11,1468.7727272727273,1005.9545454545455
Bedok,EW5,WEEKDAY,12,1508.590909090909,1179.590909090909
Bedok,EW5,WEEKDAY,13,1509.3636363636363,1275.7727272727273
Bedok,EW5,WEEKDAY,14,1309.909090909091,1275.7727272727273
Bedok,EW5,WEEKDAY,15,1259.8181818181818,1443.3636363636363
Bedok,EW5,WEEKDAY,16,1398.5454545454545,1676.1363636363637
Bedok,EW5,WEEKDAY,17,2343.7727272727275,2517.3636363636365
Bedok,EW5,WEEKDAY,18,2545.1363636363635,4012.4545454545455
Bedok,EW5,WEEKDAY,19,1591.5454545454545,2983.9545454545455
Bedok,EW5,WEEKDAY,20,1198.2727272727273,1951.4545454545455
