STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Clarke Quay,NE5,WEEKENDS/HOLIDAY,9,226.7,695.5
Clarke Quay,NE5,WEEKENDS/HOLIDAY,10,351.7,834.2
Clarke Quay,NE5,WEEKENDS/HOLIDAY,11,457.8,878.4
Clarke Quay,NE5,WEEKENDS/HOLIDAY,12,543.5,833.0
Clarke Quay,NE5,WEEKENDS/HOLIDAY,13,627.6,823.2
Clarke Quay,NE5,WEEKENDS/HOLIDAY,14,704.7,808.0
Clarke Quay,NE5,WEEKENDS/HOLIDAY,15,730.2,753.5
Clarke Quay,NE5,WEEKENDS/HOLIDAY,16,798.0,804.8
Clarke Quay,NE5,WEEKENDS/HOLIDAY,17,850.4,888.5
Clarke Quay,NE5,WEEKENDS/HOLIDAY,18,869.6,1023.8
Clarke Quay,NE5,WEEKENDS/HOLIDAY,19,847.7,825.5
Clarke Quay,NE5,WEEKENDS/HOLIDAY,20,867.6,640.4
Clarke Quay,NE5,WEEKENDS/HOLIDAY,21,949.7,535.7
Clarke Quay,NE5,WEEKENDS/HOLIDAY,22,958.1,444.2
Clarke Quay,NE5,WEEKENDS/HOLIDAY,23,585.2,207.3
Clementi,EW23,WEEKDAY,0,18.35,99.2
Clementi,EW23,WEEKDAY,5,300.2,210.8
Clementi,EW23,WEEKDAY,6,2337.6,2043.0
Clementi,EW23,WEEKDAY,7,4694.15,4650.25
Clementi,EW23,WEEKDAY,8,5036.35,4846.75
Clementi,EW23,WEEKDAY,9,2846.25,2558.95
Clementi,EW23,WEEKDAY,10,1870.2,1839.95
Clementi,EW23,WEEKDAY,11,1942.8,2060.35
Clementi,EW23,WEEKDAY,12,2287.55,2281.2
Clementi,EW23,WEEKDAY,13,2364.85,2131.05
Clementi,EW23,WEEKDAY,14,1990.1,1995.9
Clementi,EW23,WEEKDAY,15,2125.05,2097.3
Clementi,EW23,WEEKDAY,16,2761.6,2574.85
Clementi,EW23,WEEKDAY,17,4601.55,4166.2
Clementi,EW23,WEEKDAY,18,5205.0,6272.35
Clementi,EW23,WEEKDAY,19,3080.5,4422.6
Clementi,EW23,WEEKDAY,20,2171.25,2607.1
Clementi,EW23,WEEKDAY,21,1856.25,2263.7
Clementi,EW23,WEEKDAY,22,1102.45,1756.1
Clementi,EW23,WEEKDAY,23,416.0,794.1
Clementi,EW23,WEEKENDS/HOLIDAY,0,20.7,106.4
Clementi,EW23,WEEKENDS/HOLIDAY,5,135.8,58.0
Clementi,EW23,WEEKENDS/HOLIDAY,6,1009.8,970.6
Clementi,EW23,WEEKENDS/HOLIDAY,7,1701.2,1726.6
Clementi,EW23,WEEKENDS/HOLIDAY,8,2213.4,1790.8
Clementi,EW23,WEEKENDS/HOLIDAY,9,2506.3,1942.0
Clementi,EW23,WEEKENDS/HOLIDAY,10,2591.5,1940.6
Clementi,EW23,WEEKENDS/HOLIDAY,11,2712.6,2059.9
Clementi,EW23,WEEKENDS/HOLIDAY,12,2869.3,2250.4
Clementi,EW23,WEEKENDS/HOLIDAY,13,2873.1,2517.1
Clementi,EW23,WEEKENDS/HOLIDAY,14,2527.9,2503.0
Clementi,EW23,WEEKENDS/HOLIDAY,15,2459.6,2551.8
Clementi,EW23,WEEKENDS/HOLIDAY,16,2577.8,2843.3
Clementi,EW23,WEEKENDS/HOLIDAY,17,2963.8,3227.1
Clementi,EW23,WEEKENDS/HOLIDAY,18,2939.6,3260.6
Clementi,EW23,WEEKENDS/HOLIDAY,19,2380.9,2937.5
Clementi,EW23,WEEKENDS/HOLIDAY,20,1826.3,2497.6
Clementi,EW23,WEEKENDS/HOLIDAY,21,1565.0,2293.7
Clementi,EW23,WEEKENDS/HOLIDAY,22,975.6,1889.1
Clementi,EW23,WEEKENDS/HOLIDAY,23,358.2,988.4
Commonwealth,EW20,WEEKDAY,0,5.1,23.75
Commonwealth,EW20,WEEKDAY,5,106.95,39.7
Commonwealth,EW20,WEEKDAY,6,710.0,554.35
Commonwealth,EW20,WEEKDAY,7,1261.95,1237.5
Commonwealth,EW20,WEEKDAY,8,1507.9,1935.0
Commonwealth,EW20,WEEKDAY,9,946.35,1147.75
Commonwealth,EW20,WEEKDAY,10,599.15,556.3
Commonwealth,EW20,WEEKDAY,11,580.5,394.25
Commonwealth,EW20,WEEKDAY,12,603.8,449.1
Commonwealth,EW20,WEEKDAY,13,568.85,538.65
Commonwealth,EW20,WEEKDAY,14,508.3,492.3
Commonwealth,EW20,WEEKDAY,15,512.6,478.55
Commonwealth,EW20,WEEKDAY,16,740.45,568.8
Commonwealth,EW20,WEEKDAY,17,1468.4,924.6
Commonwealth,EW20,WEEKDAY,18,1939.2,1420.35
Commonwealth,EW20,WEEKDAY,19,890.25,1079.75
Commonwealth,EW20,WEEKDAY,20,433.25,705.3
Commonwealth,EW20,WEEKDAY,21,354.7,651.7
Commonwealth,EW20,WEEKDAY,22,218.65,522.05
Commonwealth,EW20,WEEKDAY,23,86.65,264.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,0,5.1,29.0
Commonwealth,EW20,WEEKENDS/HOLIDAY,5,36.3,9.7
Commonwealth,EW20,WEEKENDS/HOLIDAY,6,336.5,245.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,7,494.2,451.6
Commonwealth,EW20,WEEKENDS/HOLIDAY,8,593.3,597.0
Commonwealth,EW20,WEEKENDS/HOLIDAY,9,713.6,623.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,10,735.3,537.0
Commonwealth,EW20,WEEKENDS/HOLIDAY,11,764.0,521.7
Commonwealth,EW20,WEEKENDS/HOLIDAY,12,774.5,520.5
Commonwealth,EW20,WEEKENDS/HOLIDAY,13,710.8,566.5
Commonwealth,EW20,WEEKENDS/HOLIDAY,14,567.2,578.4
Commonwealth,EW20,WEEKENDS/HOLIDAY,15,557.9,518.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,16,645.0,572.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,17,683.0,628.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,18,649.9,660.1
Commonwealth,EW20,WEEKENDS/HOLIDAY,19,505.3,673.5
Commonwealth,EW20,WEEKENDS/HOLIDAY,20,349.2,608.1
Commonwealth,EW20,WEEKENDS/HOLIDAY,21,292.3,627.9
Commonwealth,EW20,WEEKENDS/HOLIDAY,22,184.3,547.0
Commonwealth,EW20,WEEKENDS/HOLIDAY,23,92.4,300.8
Dakota,CC8,WEEKDAY,0,2.55,11.8
Dakota,CC8,WEEKDAY,5,59.5,7.9
Dakota,CC8,WEEKDAY,6,307.65,171.0
Dakota,CC8,WEEKDAY,7,813.2,503.0
Dakota,CC8,WEEKDAY,8,1155.7,451.3
Dakota,CC8,WEEKDAY,9,617.6,346.2
Dakota,CC8,WEEKDAY,10,347.4,261.2
Dakota,CC8,WEEKDAY,11,362.4,246.05
Dakota,CC8,WEEKDAY,12,407.7,305.0
Dakota,CC8,WEEKDAY,13,469.0,361.7
Dakota,CC8,WEEKDAY,14,321.95,322.35
Dakota,CC8,WEEKDAY,15,340.85,316.9
Dakota,CC8,WEEKDAY,16,416.45,389.85
Dakota,CC8,WEEKDAY,17,558.5,581.8
Dakota,CC8,WEEKDAY,18,628.55,1015.15
Dakota,CC8,WEEKDAY,19,449.25,763.35
Dakota,CC8,WEEKDAY,20,268.75,477.7
Dakota,CC8,WEEKDAY,21,244.0,397.45
Dakota,CC8,WEEKDAY,22,157.35,323.5
Dakota,CC8,WEEKDAY,23,30.35,138.6
Dakota,CC8,WEEKENDS/HOLIDAY,0,1.5,8.1
Dakota,CC8,WEEKENDS/HOLIDAY,5,2.6,0.2
Dakota,CC8,WEEKENDS/HOLIDAY,6,13.9,11.2
Dakota,CC8,WEEKENDS/HOLIDAY,7,46.1,53.8
Dakota,CC8,WEEKENDS/HOLIDAY,8,143.2,76.6
Dakota,CC8,WEEKENDS/HOLIDAY,9,429.1,332.2
Dakota,CC8,WEEKENDS/HOLIDAY,10,465.2,380.2
Dakota,CC8,WEEKENDS/HOLIDAY,11,475.7,347.9
Dakota,CC8,WEEKENDS/HOLIDAY,12,520.5,368.2
Dakota,CC8,WEEKENDS/HOLIDAY,13,509.7,420.6
Dakota,CC8,WEEKENDS/HOLIDAY,14,417.6,406.8
Dakota,CC8,WEEKENDS/HOLIDAY,15,416.5,384.5
Dakota,CC8,WEEKENDS/HOLIDAY,16,455.9,470.2
Dakota,CC8,WEEKENDS/HOLIDAY,17,543.4,492.2
Dakota,CC8,WEEKENDS/HOLIDAY,18,575.7,511.5
Dakota,CC8,WEEKENDS/HOLIDAY,19,463.1,476.1
Dakota,CC8,WEEKENDS/HOLIDAY,20,289.1,405.1
Dakota,CC8,WEEKENDS/HOLIDAY,21,254.8,401.1
Dakota,CC8,WEEKENDS/HOLIDAY,22,206.6,355.6
Dakota,CC8,WEEKENDS/HOLIDAY,23,33.7,165.4
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,0,21.5,17.9
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,5,17.0,19.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,6,168.05,417.15
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,7,548.2,1143.5
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,8,1306.95,2867.05
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,9,706.6,2313.0
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,10,671.5,1629.25
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,11,1076.6,1839.7
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,12,1702.95,2339.6
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,13,2112.2,2082.1
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,14,1759.0,1763.35
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,15,1904.3,1674.35
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,16,2230.6,1729.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,17,3175.65,2277.8
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,18,4229.2,3788.0
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,19,3127.7,2273.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,20,2858.3,1155.0
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,21,3100.85,734.7
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,22,1841.05,473.85
Dhoby Ghaut,NS24/NE6/CC1,WEEKDAY,23,621.05,227.65
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,0,18.6,21.6
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,5,15.4,7.7
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,6,118.0,299.8
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,7,239.7,703.8
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,8,392.8,1245.0
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,9,588.5,1752.6
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,10,875.0,2059.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,11,1321.1,2446.5
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,12,1803.6,2741.6
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,13,2328.7,2941.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,14,2653.8,2758.5
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,15,2995.3,2740.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,16,3211.9,2681.7
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,17,3387.1,2594.0
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,18,3227.4,2360.2
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,19,2859.8,1832.1
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,20,2709.2,1196.3
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,21,2739.9,797.9
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,22,1758.0,661.1
Dhoby Ghaut,NS24/NE6/CC1,WEEKENDS/HOLIDAY,23,606.1,312.6
Dover,EW22,WEEKDAY,0,3.1,13.5
Dover,EW22,WEEKDAY,5,23.15,38.65
Dover,EW22,WEEKDAY,6,252.55,302.15
Dover,EW22,WEEKDAY,7,648.35,1228.6
Dover,EW22,WEEKDAY,8,808.5,3249.7
Dover,EW22,WEEKDAY,9,408.35,2236.85
Dover,EW22,WEEKDAY,10,363.25,978.95
Dover,EW22,WEEKDAY,11,704.45,703.95
Dover,EW22,WEEKDAY,12,1024.1,922.65
Dover,EW22,WEEKDAY,13,711.75,1061.05
Dover,EW22,WEEKDAY,14,769.95,646.45
Dover,EW22,WEEKDAY,15,1408.9,451.3
Dover,EW22,WEEKDAY,16,1808.75,409.0
Dover,EW22,WEEKDAY,17,2328.9,739.25
Dover,EW22,WEEKDAY,18,1698.9,1318.5
Dover,EW22,WEEKDAY,19,646.25,629.55
Dover,EW22,WEEKDAY,20,677.3,367.85
Dover,EW22,WEEKDAY,21,701.4,346.65
Dover,EW22,WEEKDAY,22,341.95,271.7
Dover,EW22,WEEKDAY,23,54.6,123.85
Dover,EW22,WEEKENDS/HOLIDAY,0,2.5,15.4
Dover,EW22,WEEKENDS/HOLIDAY,5,13.9,7.5
Dover,EW22,WEEKENDS/HOLIDAY,6,103.3,91.4
Dover,EW22,WEEKENDS/HOLIDAY,7,189.5,243.7
Dover,EW22,WEEKENDS/HOLIDAY,8,264.7,261.0
Dover,EW22,WEEKENDS/HOLIDAY,9,289.9,267.3
Dover,EW22,WEEKENDS/HOLIDAY,10,300.4,214.3
Dover,EW22,WEEKENDS/HOLIDAY,11,314.0,202.4
Dover,EW22,WEEKENDS/HOLIDAY,12,313.7,266.5
Dover,EW22,WEEKENDS/HOLIDAY,13,320.7,290.6
Dover,EW22,WEEKENDS/HOLIDAY,14,281.4,295.3
Dover,EW22,WEEKENDS/HOLIDAY,15,262.5,291.0
Dover,EW22,WEEKENDS/HOLIDAY,16,300.5,328.3
Dover,EW22,WEEKENDS/HOLIDAY,17,345.6,313.4
Dover,EW22,WEEKENDS/HOLIDAY,18,308.4,358.5
Dover,EW22,WEEKENDS/HOLIDAY,19,202.9,371.9
Dover,EW22,WEEKENDS/HOLIDAY,20,147.0,321.8
Dover,EW22,WEEKENDS/HOLIDAY,21,177.7,322.7
Dover,EW22,WEEKENDS/HOLIDAY,22,108.9,295.3
Dover,EW22,WEEKENDS/HOLIDAY,23,40.6,139.0
Downtown,DT17,WEEKDAY,0,11.65,5.75
Downtown,DT17,WEEKDAY,5,5.05,0.05
Downtown,DT17,WEEKDAY,6,33.0,643.55
Downtown,DT17,WEEKDAY,7,127.75,1705.1
Downtown,DT17,WEEKDAY,8,278.95,6561.05
Downtown,DT17,WEEKDAY,9,206.3,5920.45
Downtown,DT17,WEEKDAY,10,245.1,1483.9
Downtown,DT17,WEEKDAY,11,1280.35,744.65
Downtown,DT17,WEEKDAY,12,1585.45,857.1
Downtown,DT17,WEEKDAY,13,596.95,2023.85
Downtown,DT17,WEEKDAY,14,529.65,799.45
Downtown,DT17,WEEKDAY,15,681.0,353.7
Downtown,DT17,WEEKDAY,16,1174.55,363.35
Downtown,DT17,WEEKDAY,17,3365.95,450.4
Downtown,DT17,WEEKDAY,18,6445.4,612.2
Downtown,DT17,WEEKDAY,19,3062.6,355.2
Downtown,DT17,WEEKDAY,20,1366.2,230.05
Downtown,DT17,WEEKDAY,21,830.85,184.75
Downtown,DT17,WEEKDAY,22,481.95,113.75
Downtown,DT17,WEEKDAY,23,216.15,45.85
Downtown,DT17,WEEKENDS/HOLIDAY,0,8.3,7.1
Downtown,DT17,WEEKENDS/HOLIDAY,5,3.7,0.0
Downtown,DT17,WEEKENDS/HOLIDAY,6,23.2,133.1
Downtown,DT17,WEEKENDS/HOLIDAY,7,73.1,271.1
Downtown,DT17,WEEKENDS/HOLIDAY,8,130.4,357.1
Downtown,DT17,WEEKENDS/HOLIDAY,9,135.8,320.5
Downtown,DT17,WEEKENDS/HOLIDAY,10,204.2,282.3
Downtown,DT17,WEEKENDS/HOLIDAY,11,270.9,288.4
Downtown,DT17,WEEKENDS/HOLIDAY,12,293.3,320.5
Downtown,DT17,WEEKENDS/HOLIDAY,13,273.7,339.0
Downtown,DT17,WEEKENDS/HOLIDAY,14,303.2,305.9
Downtown,DT17,WEEKENDS/HOLIDAY,15,305.8,283.5
Downtown,DT17,WEEKENDS/HOLIDAY,16,349.1,303.0
Downtown,DT17,WEEKENDS/HOLIDAY,17,360.8,341.2
Downtown,DT17,WEEKENDS/HOLIDAY,18,383.3,356.6
Downtown,DT17,WEEKENDS/HOLIDAY,19,349.0,281.1
Downtown,DT17,WEEKENDS/HOLIDAY,20,299.0,261.0
Downtown,DT17,WEEKENDS/HOLIDAY,21,313.2,210.0
Downtown,DT17,WEEKENDS/HOLIDAY,22,280.2,139.9
Downtown,DT17,WEEKENDS/HOLIDAY,23,153.0,81.0
Esplanade,CC3,WEEKDAY,0,1.65,1.25
Esplanade,CC3,WEEKDAY,5,6.9,0.65
Esplanade,CC3,WEEKDAY,6,12.3,186.7
Esplanade,CC3,WEEKDAY,7,39.25,387.85
Esplanade,CC3,WEEKDAY,8,96.55,1133.05
Esplanade,CC3,WEEKDAY,9,83.2,1131.05
Esplanade,CC3,WEEKDAY,10,103.3,655.8
Esplanade,CC3,WEEKDAY,11,217.3,575.35
Esplanade,CC3,WEEKDAY,12,273.0,459.4
Esplanade,CC3,WEEKDAY,13,356.2,425.85
Esplanade,CC3,WEEKDAY,14,396.4,349.85
Esplanade,CC3,WEEKDAY,15,449.0,330.15
Esplanade,CC3,WEEKDAY,16,511.4,287.8
Esplanade,CC3,WEEKDAY,17,891.3,377.35
Esplanade,CC3,WEEKDAY,18,1395.45,556.5
Esplanade,CC3,WEEKDAY,19,856.75,352.5
Esplanade,CC3,WEEKDAY,20,707.7,134.2
Esplanade,CC3,WEEKDAY,21,779.2,96.55
Esplanade,CC3,WEEKDAY,22,654.7,96.4
Esplanade,CC3,WEEKDAY,23,172.65,36.85
Esplanade,CC3,WEEKENDS/HOLIDAY,0,0.8,0.7
Esplanade,CC3,WEEKENDS/HOLIDAY,5,0.3,0.2
Esplanade,CC3,WEEKENDS/HOLIDAY,6,2.9,15.4
Esplanade,CC3,WEEKENDS/HOLIDAY,7,4.2,47.8
Esplanade,CC3,WEEKENDS/HOLIDAY,8,25.6,165.3
Esplanade,CC3,WEEKENDS/HOLIDAY,9,108.8,818.5
Esplanade,CC3,WEEKENDS/HOLIDAY,10,168.6,1016.2
Esplanade,CC3,WEEKENDS/HOLIDAY,11,220.9,818.5
Esplanade,CC3,WEEKENDS/HOLIDAY,12,523.8,775.1
Esplanade,CC3,WEEKENDS/HOLIDAY,13,557.3,794.9
Esplanade,CC3,WEEKENDS/HOLIDAY,14,677.0,704.9
Esplanade,CC3,WEEKENDS/HOLIDAY,15,811.4,648.8
Esplanade,CC3,WEEKENDS/HOLIDAY,16,915.0,746.9
Esplanade,CC3,WEEKENDS/HOLIDAY,17,1014.5,668.6
Esplanade,CC3,WEEKENDS/HOLIDAY,18,960.2,637.9
Esplanade,CC3,WEEKENDS/HOLIDAY,19,938.0,486.7
Esplanade,CC3,WEEKENDS/HOLIDAY,20,858.6,212.7
Esplanade,CC3,WEEKENDS/HOLIDAY,21,1040.1,160.5
Esplanade,CC3,WEEKENDS/HOLIDAY,22,841.4,210.9
Esplanade,CC3,WEEKENDS/HOLIDAY,23,174.1,66.8
Eunos,EW7,WEEKDAY,0,5.9,53.4
Eunos,EW7,WEEKDAY,5,180.65,36.8
Eunos,EW7,WEEKDAY,6,888.8,353.2
Eunos,EW7,WEEKDAY,7,1723.85,896.9
Eunos,EW7,WEEKDAY,8,2282.7,1166.35
Eunos,EW7,WEEKDAY,9,1284.7,700.95
Eunos,EW7,WEEKDAY,10,775.6,442.75
Eunos,EW7,WEEKDAY,11,710.9,476.0
Eunos,EW7,WEEKDAY,12,760.15,629.2
Eunos,EW7,WEEKDAY,13,680.15,660.85
Eunos,EW7,WEEKDAY,14,552.7,654.9
Eunos,EW7,WEEKDAY,15,504.65,663.2
Eunos,EW7,WEEKDAY,16,657.45,819.45
Eunos,EW7,WEEKDAY,17,1036.15,1294.95
Eunos,EW7,WEEKDAY,18,1235.15,2343.2
Eunos,EW7,WEEKDAY,19,667.3,1831.05
Eunos,EW7,WEEKDAY,20,361.0,1264.65
Eunos,EW7,WEEKDAY,21,288.0,1170.75
Eunos,EW7,WEEKDAY,22,216.9,844.05
Eunos,EW7,WEEKDAY,23,75.6,409.65
Eunos,EW7,WEEKENDS/HOLIDAY,0,6.7,59.1
Eunos,EW7,WEEKENDS/HOLIDAY,5,72.3,12.9
Eunos,EW7,WEEKENDS/HOLIDAY,6,440.8,172.7
Eunos,EW7,WEEKENDS/HOLIDAY,7,678.0,391.1
Eunos,EW7,WEEKENDS/HOLIDAY,8,844.0,538.4
Eunos,EW7,WEEKENDS/HOLIDAY,9,986.5,605.3
Eunos,EW7,WEEKENDS/HOLIDAY,10,951.6,605.5
Eunos,EW7,WEEKENDS/HOLIDAY,11,943.9,618.6
Eunos,EW7,WEEKENDS/HOLIDAY,12,948.6,701.8
Eunos,EW7,WEEKENDS/HOLIDAY,13,854.8,782.2
Eunos,EW7,WEEKENDS/HOLIDAY,14,728.4,759.5
Eunos,EW7,WEEKENDS/HOLIDAY,15,649.4,785.6
Eunos,EW7,WEEKENDS/HOLIDAY,16,745.2,836.8
Eunos,EW7,WEEKENDS/HOLIDAY,17,868.0,940.4
Eunos,EW7,WEEKENDS/HOLIDAY,18,840.0,1055.6
Eunos,EW7,WEEKENDS/HOLIDAY,19,625.0,1038.4
Eunos,EW7,WEEKENDS/HOLIDAY,20,387.0,1000.0
Eunos,EW7,WEEKENDS/HOLIDAY,21,301.5,987.7
Eunos,EW7,WEEKENDS/HOLIDAY,22,213.4,816.2
Eunos,EW7,WEEKENDS/HOLIDAY,23,79.4,432.2
Expo,CG1/DT35,WEEKDAY,0,0.8,16.6
Expo,CG1/DT35,WEEKDAY,5,18.8,19.35
Expo,CG1/DT35,WEEKDAY,6,112.55,546.3
Expo,CG1/DT35,WEEKDAY,7,142.0,1599.95
Expo,CG1/DT35,WEEKDAY,8,160.15,4019.15
Expo,CG1/DT35,WEEKDAY,9,131.4,3095.75
Expo,CG1/DT35,WEEKDAY,10,167.05,1375.6
Expo,CG1/DT35,WEEKDAY,11,396.5,748.25
Expo,CG1/DT35,WEEKDAY,12,639.05,728.1
Expo,CG1/DT35,WEEKDAY,13,593.6,788.7
Expo,CG1/DT35,WEEKDAY,14,598.65,622.4
Expo,CG1/DT35,WEEKDAY,15,844.5,457.45
Expo,CG1/DT35,WEEKDAY,16,1247.55,414.9
Expo,CG1/DT35,WEEKDAY,17,2746.85,528.4
Expo,CG1/DT35,WEEKDAY,18,4123.55,707.65
Expo,CG1/DT35,WEEKDAY,19,2087.75,532.8
Expo,CG1/DT35,WEEKDAY,20,1278.2,233.45
Expo,CG1/DT35,WEEKDAY,21,885.75,165.15
Expo,CG1/DT35,WEEKDAY,22,491.15,94.45
Expo,CG1/DT35,WEEKDAY,23,126.15,60.85
Expo,CG1/DT35,WEEKENDS/HOLIDAY,0,2.3,31.4
Expo,CG1/DT35,WEEKENDS/HOLIDAY,5,28.9,9.8
Expo,CG1/DT35,WEEKENDS/HOLIDAY,6,100.5,182.2
Expo,CG1/DT35,WEEKENDS/HOLIDAY,7,154.2,534.6
Expo,CG1/DT35,WEEKENDS/HOLIDAY,8,151.8,690.5
Expo,CG1/DT35,WEEKENDS/HOLIDAY,9,166.3,693.5
Expo,CG1/DT35,WEEKENDS/HOLIDAY,10,266.1,718.6
Expo,CG1/DT35,WEEKENDS/HOLIDAY,11,368.4,780.3
Expo,CG1/DT35,WEEKENDS/HOLIDAY,12,561.0,927.6
Expo,CG1/DT35,WEEKENDS/HOLIDAY,13,749.7,994.2
Expo,CG1/DT35,WEEKENDS/HOLIDAY,14,854.4,1017.6
Expo,CG1/DT35,WEEKENDS/HOLIDAY,15,1018.7,1009.2
Expo,CG1/DT35,WEEKENDS/HOLIDAY,16,1123.0,969.7
Expo,CG1/DT35,WEEKENDS/HOLIDAY,17,1180.4,1003.9
Expo,CG1/DT35,WEEKENDS/HOLIDAY,18,1194.5,895.9
Expo,CG1/DT35,WEEKENDS/HOLIDAY,19,1099.6,761.0
Expo,CG1/DT35,WEEKENDS/HOLIDAY,20,1059.8,435.3
Expo,CG1/DT35,WEEKENDS/HOLIDAY,21,1055.2,284.9
Expo,CG1/DT35,WEEKENDS/HOLIDAY,22,645.3,211.3
Expo,CG1/DT35,WEEKENDS/HOLIDAY,23,135.8,114.2
Farrer Park,NE8,WEEKDAY,0,12.0,20.5
Farrer Park,NE8,WEEKDAY,5,56.1,4.9
Farrer Park,NE8,WEEKDAY,6,854.85,492.1
Farrer Park,NE8,WEEKDAY,7,1863.95,1300.3
Farrer Park,NE8,WEEKDAY,8,1957.8,2088.1
Farrer Park,NE8,WEEKDAY,9,1194.1,1461.5
Farrer Park,NE8,WEEKDAY,10,884.9,1255.5
Farrer Park,NE8,WEEKDAY,11,987.1,1301.35
Farrer Park,NE8,WEEKDAY,12,1160.1,1672.8
Farrer Park,NE8,WEEKDAY,13,1621.95,1403.0
Farrer Park,NE8,WEEKDAY,14,1311.5,1304.45
Farrer Park,NE8,WEEKDAY,15,1380.45,1313.25
Farrer Park,NE8,WEEKDAY,16,1418.95,1495.45
Farrer Park,NE8,WEEKDAY,17,2053.9,2322.95
Farrer Park,NE8,WEEKDAY,18,2248.6,3763.9
Farrer Park,NE8,WEEKDAY,19,1866.6,3257.35
Farrer Park,NE8,WEEKDAY,20,1837.7,1909.1
Farrer Park,NE8,WEEKDAY,21,1988.25,1341.25
Farrer Park,NE8,WEEKDAY,22,1348.35,995.95
Farrer Park,NE8,WEEKDAY,23,490.1,439.1
Farrer Park,NE8,WEEKENDS/HOLIDAY,0,13.6,30.1
Farrer Park,NE8,WEEKENDS/HOLIDAY,5,31.8,4.1
Farrer Park,NE8,WEEKENDS/HOLIDAY,6,544.2,353.2
Farrer Park,NE8,WEEKENDS/HOLIDAY,7,1051.3,724.4
Farrer Park,NE8,WEEKENDS/HOLIDAY,8,957.4,1173.4
Farrer Park,NE8,WEEKENDS/HOLIDAY,9,966.6,1585.9
Farrer Park,NE8,WEEKENDS/HOLIDAY,10,1140.5,2123.4
Farrer Park,NE8,WEEKENDS/HOLIDAY,11,1415.6,2350.9
Farrer Park,NE8,WEEKENDS/HOLIDAY,12,1844.6,2467.3
Farrer Park,NE8,WEEKENDS/HOLIDAY,13,2052.9,2519.1
Farrer Park,NE8,WEEKENDS/HOLIDAY,14,2162.6,2440.9
Farrer Park,NE8,WEEKENDS/HOLIDAY,15,2308.4,2464.2
Farrer Park,NE8,WEEKENDS/HOLIDAY,16,2476.3,2742.1
Farrer Park,NE8,WEEKENDS/HOLIDAY,17,2616.8,3586.9
Farrer Park,NE8,WEEKENDS/HOLIDAY,18,2862.2,3853.2
Farrer Park,NE8,WEEKENDS/HOLIDAY,19,3089.0,3289.9
Farrer Park,NE8,WEEKENDS/HOLIDAY,20,3125.8,2085.4
