YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1094,1188
2024-08,WEEKDAY,15,TRAIN,SW7,1959,2914
2024-08,WEEKDAY,5,TRAIN,EW4,4131,554
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,EW4,994,76
2024-08,WEEKDAY,19,TRAIN,CC16,10210,14470
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2514,2881
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,EW4,5805,5846
2024-08,WEEKDAY,7,TRAIN,EW4,40669,42727
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,CC12,629,2336
2024-08,WEEKDAY,22,TRAIN,CC12,1453,5812
2024-08,WEEKDAY,9,TRAIN,CC3,2449,19847
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,CC3,906,6245
2024-08,WEEKDAY,5,TRAIN,EW2/DT32,15058,2160
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2929,409
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,29120,31804
2024-08,WEEKDAY,16,TRAIN,NS9/TE2,50168,77544
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NS7,17050,16030
2024-08,WEEKDAY,7,TRAIN,NS7,70993,46551
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,24734,9570
2024-08,WEEKDAY,21,TRAIN,NS24/NE6/CC1,64034,16625
2024-08,WEEKDAY,6,TRAIN,NS5,72254,19634
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NS5,10154,2614
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,DT30,8,426
2024-08,WEEKDAY,0,TRAIN,DT30,15,965
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW28,12598,10191
2024-08,WEEKDAY,15,TRAIN,EW28,21611,19547
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1836,466
2024-08,WEEKDAY,8,TRAIN,SE3,10510,1311
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7936,7111
2024-08,WEEKDAY,15,TRAIN,NS8,16723,14341
2024-08,WEEKDAY,12,TRAIN,BP7,771,855
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,BP7,413,426
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,376,1187
2024-08,WEEKDAY,0,TRAIN,NS17/CC15,809,2190
2024-08,WEEKDAY,11,TRAIN,PE4,1548,854
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1037,674
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NE5,6912,7358
2024-08,WEEKDAY,14,TRAIN,NE5,11680,13283
2024-08,WEEKDAY,15,TRAIN,EW16/NE3/TE17,39027,24153
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,13299,9337
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,TE4,2179,2349
2024-08,WEEKDAY,9,TRAIN,TE4,4614,5076
2024-08,WEEKDAY,17,TRAIN,PW1,3224,3114
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1452,1581
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,DT6,215,1050
2024-08,WEEKDAY,23,TRAIN,DT6,572,2100
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,CG2,19392,15356
2024-08,WEEKDAY,15,TRAIN,CG2,33302,20312
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,EW6,6179,5694
2024-08,WEEKDAY,13,TRAIN,EW6,9614,10548
2024-08,WEEKDAY,10,TRAIN,NS14,36013,16504
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,NS14,18722,10531
2024-08,WEEKDAY,11,TRAIN,TE18,9346,17379
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,TE18,5682,8691
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,PW3,939,1250
2024-08,WEEKDAY,19,TRAIN,PW3,2306,3375
2024-08,WEEKDAY,7,TRAIN,NS19,63908,53165
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NS19,10339,6571
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,EW19,8410,8267
2024-08,WEEKDAY,16,TRAIN,EW19,16709,18679
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,CC21,5559,3857
2024-08,WEEKDAY,20,TRAIN,CC21,14728,9698
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,EW15,9640,5409
2024-08,WEEKDAY,21,TRAIN,EW15,50392,10581
2024-08,WEEKDAY,14,TRAIN,SW5,7834,8680
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4556,4045
2024-08,WEEKDAY,13,TRAIN,DT6,9419,7018
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,DT6,3833,2883
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3781,16922
2024-08,WEEKDAY,9,TRAIN,CE1/DT16,7830,38697
2024-08,WEEKDAY,6,TRAIN,SE5,4459,2486
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,SE5,609,201
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,EW31,1807,2368
2024-08,WEEKDAY,8,TRAIN,EW31,3085,22064
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,884,144
2024-08,WEEKDAY,5,TRAIN,EW12/DT14,6218,1008
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,PE4,878,443
2024-08,WEEKDAY,9,TRAIN,PE4,2115,747
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,PE1,315,2064
2024-08,WEEKDAY,22,TRAIN,PE1,578,4187
2024-08,WEEKDAY,23,TRAIN,PE2,295,3325
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,PE2,176,1653
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,NS18,6416,7413
2024-08,WEEKDAY,18,TRAIN,NS18,33618,35243
2024-08,WEEKDAY,17,TRAIN,EW4,32529,20207
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW4,9154,8577
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1926,1441
2024-08,WEEKDAY,13,TRAIN,DT8,8198,4197
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW25,6161,7409
2024-08,WEEKDAY,17,TRAIN,EW25,12295,22209
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,DT17,76,55
2024-08,WEEKDAY,0,TRAIN,DT17,200,104
2024-08,WEEKDAY,0,TRAIN,EW27,135,5293
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,EW27,103,3057
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,CG2,7050,11296
2024-08,WEEKDAY,9,TRAIN,CG2,15486,28226
2024-08,WEEKDAY,16,TRAIN,EW2/DT32,51553,68203
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,31700,30841
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,26616,24655
2024-08,WEEKDAY,14,TRAIN,NE17/PTC,41281,47459
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,EW30,777,552
2024-08,WEEKDAY,9,TRAIN,EW30,829,3444
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,SW1,687,432
2024-08,WEEKDAY,22,TRAIN,SW1,1940,1031
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,TE16,2497,4514
2024-08,WEEKDAY,20,TRAIN,TE16,6247,9734
2024-08,WEEKDAY,7,TRAIN,NS8,86242,28066
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NS8,9616,5761
2024-08,WEEKDAY,19,TRAIN,CC4/DT15,45709,21355
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,15242,11045
2024-08,WEEKDAY,11,TRAIN,CC20,5443,4034
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,CC20,3057,2406
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,19025,8231
2024-08,WEEKDAY,8,TRAIN,NE16/STC,128582,26528
2024-08,WEEKDAY,6,TRAIN,CC21,4988,3295
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,CC21,803,834
2024-08,WEEKDAY,0,TRAIN,NE14,107,2993
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NE14,64,1480
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,380,0
2024-08,WEEKDAY,5,TRAIN,CE1/DT16,1079,1
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,DT2,1219,505
2024-08,WEEKDAY,8,TRAIN,DT2,8528,9702
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,CC28,0,48
2024-08,WEEKDAY,0,TRAIN,CC28,7,92
2024-08,WEEKDAY,22,TRAIN,EW10,5383,14740
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,EW10,3266,6855
2024-08,WEEKDAY,23,TRAIN,EW4,1590,9727
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,EW4,888,4435
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW20,5375,5211
2024-08,WEEKDAY,14,TRAIN,EW20,14255,13244
2024-08,WEEKDAY,14,TRAIN,EW26,21759,20749
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW26,13825,12491
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NS20,1101,9838
2024-08,WEEKDAY,6,TRAIN,NS20,5885,35621
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2395,488
2024-08,WEEKDAY,6,TRAIN,DT29,14991,2311
2024-08,WEEKDAY,7,TRAIN,NS24/NE6/CC1,10464,30645
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,2006,5255
2024-08,WEEKDAY,7,TRAIN,BP7,4530,3341
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,BP7,276,155
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,BP11,544,1699
2024-08,WEEKDAY,20,TRAIN,BP11,1227,5207
2024-08,WEEKDAY,11,TRAIN,TE14/NS22,41388,94095
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,28395,61866
2024-08,WEEKDAY,7,TRAIN,NE7/DT12,25075,34063
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,6468,7229
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,CC3,8602,8420
2024-08,WEEKDAY,18,TRAIN,CC3,26689,13452
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NS5,12749,13562
2024-08,WEEKDAY,14,TRAIN,NS5,22848,23248
2024-08,WEEKDAY,16,TRAIN,DT7,8130,5153
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1814,2022
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,CC3,617,3426
2024-08,WEEKDAY,8,TRAIN,CC3,2272,22769
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1649,3384
2024-08,WEEKDAY,22,TRAIN,CC7,4254,6891
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,PW4,3145,2289
2024-08,WEEKDAY,10,TRAIN,PW4,4417,3038
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,BP13,468,429
2024-08,WEEKDAY,18,TRAIN,BP13,1423,3483
2024-08,WEEKDAY,7,TRAIN,BP9,7311,2757
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,BP9,974,593
2024-08,WEEKDAY,16,TRAIN,CC26,7097,2947
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1604,1148
2024-08,WEEKDAY,15,TRAIN,DT29,4207,6101
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2997,2901
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,EW31,1220,938
2024-08,WEEKDAY,9,TRAIN,EW31,1312,4338
2024-08,WEEKDAY,14,TRAIN,PW4,4119,5948
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,PW4,3260,3220
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,EW7,9881,7190
2024-08,WEEKDAY,12,TRAIN,EW7,15227,12805
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,CC12,3274,1630
2024-08,WEEKDAY,9,TRAIN,CC12,12133,3953
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NS19,7117,3843
2024-08,WEEKDAY,6,TRAIN,NS19,34030,20239
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NS28,839,2663
2024-08,WEEKDAY,11,TRAIN,NS28,1112,1605
2024-08,WEEKDAY,14,TRAIN,CG2,27210,25067
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,CG2,15691,17139
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,PE7,14,260
2024-08,WEEKDAY,0,TRAIN,PE7,8,448
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,25128,20299
2024-08,WEEKDAY,9,TRAIN,NS9/TE2,66372,46330
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,DT21,3172,3063
2024-08,WEEKDAY,22,TRAIN,DT21,10312,6266
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,EW11,10148,9372
2024-08,WEEKDAY,19,TRAIN,EW11,26563,31422
2024-08,WEEKDAY,22,TRAIN,DT31,3109,10262
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,DT31,1246,4606
2024-08,WEEKDAY,17,TRAIN,PE2,6010,8872
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,PE2,2907,2920
2024-08,WEEKDAY,22,TRAIN,BP2,472,3221
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,BP2,292,1451
2024-08,WEEKDAY,11,TRAIN,NS18,16160,7839
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NS18,8343,4286
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NS23,22367,28254
2024-08,WEEKDAY,14,TRAIN,NS23,35763,38899
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1790,5342
2024-08,WEEKDAY,21,TRAIN,DT31,4266,12212
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,PW1,1271,965
2024-08,WEEKDAY,19,TRAIN,PW1,2585,2383
2024-08,WEEKDAY,10,TRAIN,EW5,32934,20445
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,EW5,17922,11134
2024-08,WEEKDAY,23,TRAIN,DT10/TE11,1533,3524
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,DT10/TE11,809,1727
2024-08,WEEKDAY,0,TRAIN,TE8,219,453
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,TE8,119,253
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NS16,21855,15814
2024-08,WEEKDAY,11,TRAIN,NS16,38724,28497
2024-08,WEEKDAY,6,TRAIN,CC23,843,14164
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,CC23,175,1173
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2555,2749
2024-08,WEEKDAY,14,TRAIN,SE2,4113,5450
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,NS18,916,4325
2024-08,WEEKDAY,23,TRAIN,NS18,2029,9718
2024-08,WEEKDAY,15,TRAIN,EW14/NS26,50210,31546
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,13988,16815
2024-08,WEEKDAY,7,TRAIN,PW4,15468,2329
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1589,547
2024-08,WEEKDAY,9,TRAIN,BP12,4406,1248
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1649,617
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW15,12344,8732
2024-08,WEEKDAY,15,TRAIN,EW15,32684,20446
2024-08,WEEKDAY,23,TRAIN,DT2,177,1263
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,DT2,63,487
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1977,2013
2024-08,WEEKDAY,16,TRAIN,BP3,3307,4740
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,SW8,992,861
2024-08,WEEKDAY,15,TRAIN,SW8,1978,2232
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,DT10/TE11,4481,3667
2024-08,WEEKDAY,17,TRAIN,DT10/TE11,15722,11900
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,PW5,365,2675
2024-08,WEEKDAY,22,TRAIN,PW5,523,4143
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NE15,4172,1183
2024-08,WEEKDAY,6,TRAIN,NE15,36243,6408
2024-08,WEEKDAY,0,TRAIN,TE6,125,1383
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,TE6,57,711
2024-08,WEEKDAY,21,TRAIN,NE16/STC,25997,55528
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,11594,24166
2024-08,WEEKDAY,6,TRAIN,EW23,54062,49751
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,EW23,8958,8255
2024-08,WEEKDAY,11,TRAIN,DT6,9202,8307
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,DT6,4057,2304
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,14232,23524
2024-08,WEEKDAY,19,TRAIN,BP6/DT1,49330,107726
2024-08,WEEKDAY,14,TRAIN,BP2,2055,2477
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1333,1197
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,CC7,26,256
2024-08,WEEKDAY,0,TRAIN,CC7,52,526
2024-08,WEEKDAY,18,TRAIN,TE14/NS22,157048,125706
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,65318,39957
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1222,414
2024-08,WEEKDAY,10,TRAIN,EW31,1256,1335
2024-08,WEEKDAY,9,TRAIN,NS12,22960,8014
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,NS12,9430,4395
2024-08,WEEKDAY,19,TRAIN,PE1,3094,9050
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1267,2202
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1470,1415
2024-08,WEEKDAY,20,TRAIN,DT23,4840,3637
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,PW6,228,814
2024-08,WEEKDAY,20,TRAIN,PW6,448,2264
2024-08,WEEKDAY,19,TRAIN,EW30,11202,2420
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1913,1293
2024-08,WEEKDAY,17,TRAIN,TE14/NS22,123778,88087
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,TE14/NS22,67711,49158
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,6785,16016
2024-08,WEEKDAY,23,TRAIN,NS9/TE2,10916,35162
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,NS7,17518,13866
2024-08,WEEKDAY,9,TRAIN,NS7,40995,29355
2024-08,WEEKDAY,23,TRAIN,CC4/DT15,8310,1357
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,4951,788
2024-08,WEEKDAY,16,TRAIN,TE8,9495,11381
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,TE8,6215,6337
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,NE13,9736,10267
2024-08,WEEKDAY,8,TRAIN,NE13,58080,36952
2024-08,WEEKDAY,13,TRAIN,BP13,1185,897
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,BP13,705,371
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,CC28,2363,1568
2024-08,WEEKDAY,11,TRAIN,CC28,3880,2173
2024-08,WEEKDAY,14,TRAIN,EW8/CC9,44829,44618
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,31159,30134
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,SE3,955,86
2024-08,WEEKDAY,6,TRAIN,SE3,7792,1081
2024-08,WEEKDAY,15,TRAIN,BP2,1905,2549
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1254,1133
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3875,3739
2024-08,WEEKDAY,15,TRAIN,DT31,7403,7559
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3746,3873
2024-08,WEEKDAY,17,TRAIN,PE6,9321,11810
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,DT8,750,1466
2024-08,WEEKDAY,20,TRAIN,DT8,2448,3415
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,TE4,3149,1970
2024-08,WEEKDAY,16,TRAIN,TE4,6352,4201
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,SW6,1064,2102
2024-08,WEEKDAY,19,TRAIN,SW6,2772,9462
2024-08,WEEKDAY,20,TRAIN,NS19,28657,45407
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS19,10597,18831
2024-08,WEEKDAY,15,TRAIN,DT28,6735,6714
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,DT28,4198,3794
2024-08,WEEKDAY,10,TRAIN,NS5,28897,13255
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,NS5,16630,7535
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,TE6,2156,6609
2024-08,WEEKDAY,20,TRAIN,TE6,4566,18768
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,DT18,3274,4256
2024-08,WEEKDAY,12,TRAIN,DT18,15830,19483
2024-08,WEEKDAY,5,TRAIN,SW3,1430,51
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,SW3,285,5
2024-08,WEEKDAY,8,TRAIN,PW4,11387,3743
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,PW4,2481,1362
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3505,1805
2024-08,WEEKDAY,10,TRAIN,CC14,7675,3349
2024-08,WEEKDAY,12,TRAIN,DT10/TE11,9198,5413
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,DT10/TE11,4694,2886
2024-08,WEEKDAY,18,TRAIN,PW1,3431,3382
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,PW1,1711,1419
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,BP3,2720,791
2024-08,WEEKDAY,9,TRAIN,BP3,6313,1687
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,NS8,8124,7729
2024-08,WEEKDAY,16,TRAIN,NS8,18105,19154
2024-08,WEEKDAY,16,TRAIN,CC8,10782,8361
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,CC8,4579,4061
2024-08,WEEKDAY,9,TRAIN,NE16/STC,63781,21481
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,NE16/STC,22717,10353
2024-08,WEEKDAY,15,TRAIN,PW5,2113,2598
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1418,1554
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,EW28,16610,7288
2024-08,WEEKDAY,7,TRAIN,EW28,131984,41700
2024-08,WEEKDAY,6,TRAIN,EW18,18594,14127
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2785,2588
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,PE7,799,2668
2024-08,WEEKDAY,20,TRAIN,PE7,1818,6944
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW6,5158,5465
2024-08,WEEKDAY,14,TRAIN,EW6,8565,11012
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,DT29,3580,3691
2024-08,WEEKDAY,17,TRAIN,DT29,11216,14197
2024-08,WEEKDAY,14,TRAIN,BP8,1437,1531
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,BP8,722,639
2024-08,WEEKDAY,7,TRAIN,DT8,7813,34694
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,DT8,694,1154
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,DT20,3028,2457
2024-08,WEEKDAY,22,TRAIN,DT20,7142,4508
2024-08,WEEKDAY,12,TRAIN,CC16,8743,5213
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,CC16,4424,2432
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,PE4,999,1281
2024-08,WEEKDAY,18,TRAIN,PE4,2525,3608
2024-08,WEEKDAY,18,TRAIN,PE1,4271,9158
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1729,2157
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,NS10,19420,19126
2024-08,WEEKDAY,17,TRAIN,NS10,64987,67581
2024-08,WEEKDAY,14,TRAIN,PE2,5466,6017
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,PE2,2537,2722
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,DT28,4345,3505
2024-08,WEEKDAY,14,TRAIN,DT28,6018,6873
2024-08,WEEKDAY,21,TRAIN,TE7,2774,6336
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,TE7,1239,2649
2024-08,WEEKDAY,6,TRAIN,SW8,3395,2267
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,SW8,531,231
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,NE9,10566,10678
2024-08,WEEKDAY,19,TRAIN,NE9,37154,37393
2024-08,WEEKDAY,12,TRAIN,CC25,6717,5623
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,CC25,3568,2138
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,NS16,22739,18473
2024-08,WEEKDAY,12,TRAIN,NS16,38344,34496
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,EW24/NS1,8036,14078
2024-08,WEEKDAY,6,TRAIN,EW24/NS1,35327,78941
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3161,6517
2024-08,WEEKDAY,10,TRAIN,CC11,5797,21316
2024-08,WEEKDAY,18,TRAIN,NS27/CE2/TE20,42528,6053
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,2515,6206
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,DT33,9105,4462
2024-08,WEEKDAY,12,TRAIN,DT33,16200,7675
2024-08,WEEKDAY,22,TRAIN,EW4,4696,17183
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,EW4,2492,7937
2024-08,WEEKDAY,5,TRAIN,DT24,1626,14
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,DT24,243,3
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NE1/CC29,26967,36326
2024-08,WEEKDAY,14,TRAIN,NE1/CC29,42929,46119
2024-08,WEEKDAY,8,TRAIN,SW5,19102,4436
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,SW5,3719,2019
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC24,569,921
2024-08,WEEKDAY,23,TRAIN,CC24,3091,1591
2024-08,WEEKDAY,23,TRAIN,CC11,4331,2598
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC11,1171,1345
2024-08,WEEKDAY,17,TRAIN,TE6,11120,19675
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,TE6,4927,6032
2024-08,WEEKDAY,14,TRAIN,CC26,2675,3436
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1119,1244
2024-08,WEEKDAY,22,TRAIN,TE16,5359,8936
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,TE16,2322,4513
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,NS4/BP1,16394,10565
2024-08,WEEKDAY,8,TRAIN,NS4/BP1,82432,35630
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS12,4688,8736
