YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-06,WEEKDAY,5,TRAIN,NE18,2001,156
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,32830,34105
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW1,16108,8157
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW17,7089,12085
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW29,3991,3203
2025-06,WEEKDAY,23,TRAIN,PE5,221,3337
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,DT4,217,90
2025-06,WEEKDAY,15,TRAIN,EW30,2753,667
2025-06,WEEKDAY,16,TRAIN,DT13,11617,9486
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NE5,8802,3479
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,CC28,807,347
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT25,1599,2071
2025-06,WEEKDAY,0,TRAIN,PW6,5,181
2025-06,WEEKDAY,20,TRAIN,NS21/DT11,52289,57799
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS14,9299,2986
2025-06,WEEKDAY,14,TRAIN,NE8,26057,25535
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1333,294
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NE16/STC,248,1762
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE25,1240,1330
2025-06,WEEKDAY,9,TRAIN,CC8,12415,6944
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,TE12,2188,1287
2025-06,WEEKDAY,7,TRAIN,CE1/DT16,11594,26513
2025-06,WEEKDAY,20,TRAIN,DT30,3039,14666
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NE5,2991,7262
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,PW3,750,932
2025-06,WEEKDAY,16,TRAIN,NS18,12559,12962
2025-06,WEEKDAY,9,TRAIN,TE22,519,3861
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,25414,23011
2025-06,WEEKDAY,11,TRAIN,SW4,3381,1689
2025-06,WEEKDAY,7,TRAIN,NE13,39844,18235
2025-06,WEEKDAY,20,TRAIN,BP11,1358,5814
2025-06,WEEKDAY,18,TRAIN,SW5,8370,19516
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1471,507
2025-06,WEEKDAY,21,TRAIN,EW22,8356,6731
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3816,16682
2025-06,WEEKDAY,0,TRAIN,NS7,926,2342
2025-06,WEEKDAY,16,TRAIN,NS4/BP1,35021,45147
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NS23,23286,24443
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,EW17,9507,12888
2025-06,WEEKDAY,7,TRAIN,CC17/TE9,16859,11720
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,SW7,11,227
2025-06,WEEKDAY,9,TRAIN,EW12/DT14,24907,107080
2025-06,WEEKDAY,14,TRAIN,TE6,7292,6499
2025-06,WEEKDAY,22,TRAIN,SE1,884,5177
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,DT3,256,1483
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NS19,20034,19797
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,SE4,334,1327
2025-06,WEEKDAY,5,TRAIN,NS5,15801,2034
2025-06,WEEKDAY,20,TRAIN,EW6,5576,18578
2025-06,WEEKDAY,17,TRAIN,NS9/TE2,74965,125030
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS28,1643,746
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,BP5,255,116
2025-06,WEEKDAY,16,TRAIN,NS9/TE2,49656,72365
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SW8,785,779
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,BP13,335,28
2025-06,WEEKDAY,21,TRAIN,NS10,16333,51892
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,27235,25675
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,SW6,1996,557
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,CC27,803,1020
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NS25/EW13,29891,42534
2025-06,WEEKDAY,9,TRAIN,EW27,45787,34667
2025-06,WEEKDAY,5,TRAIN,NE11,800,436
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,TE18,4912,8087
2025-06,WEEKDAY,13,TRAIN,PE1,3505,3271
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP8,723,797
2025-06,WEEKDAY,23,TRAIN,TE6,1020,8944
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,PE3,173,1230
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,EW30,917,375
2025-06,WEEKDAY,15,TRAIN,NS16,31843,39258
2025-06,WEEKDAY,15,TRAIN,SW7,1801,2050
2025-06,WEEKDAY,21,TRAIN,CC7,4748,7989
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,TE24,16,95
2025-06,WEEKDAY,5,TRAIN,EW31,1381,1399
2025-06,WEEKDAY,5,TRAIN,SE2,2731,81
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1584,1501
2025-06,WEEKDAY,18,TRAIN,NS17/CC15,55044,63598
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1627,1258
2025-06,WEEKDAY,21,TRAIN,NE15,8997,34315
2025-06,WEEKDAY,13,TRAIN,EW8/CC9,53195,49434
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,EW16/NE3/TE17,2405,6684
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NS3,9274,6886
2025-06,WEEKDAY,6,TRAIN,PE4,1804,378
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NE18,4939,5028
2025-06,WEEKDAY,12,TRAIN,NE18,10379,11909
2025-06,WEEKDAY,12,TRAIN,DT10,4179,2367
2025-06,WEEKDAY,14,TRAIN,DT6,5782,5104
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SW5,3930,3436
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP9,849,966
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,PW1,1053,2160
2025-06,WEEKDAY,21,TRAIN,CC4/DT15,38037,4209
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NS8,7565,8114
2025-06,WEEKDAY,7,TRAIN,CC25,10186,17242
2025-06,WEEKDAY,17,TRAIN,NE7/DT12,49161,34753
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1160,1100
2025-06,WEEKDAY,11,TRAIN,CC28,3691,1984
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,EW27,20629,31496
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,CG1/DT35,3237,9009
2025-06,WEEKDAY,21,TRAIN,CG1/DT35,21867,3066
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW23,16120,22751
2025-06,WEEKDAY,0,TRAIN,DT27,80,568
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,EW31,4597,1385
2025-06,WEEKDAY,12,TRAIN,EW9,18390,14135
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,EW15,5081,12324
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1128,4704
2025-06,WEEKDAY,22,TRAIN,EW10,4930,14033
2025-06,WEEKDAY,6,TRAIN,EW9,40203,7752
2025-06,WEEKDAY,0,TRAIN,NS12,648,2905
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1642,1047
2025-06,WEEKDAY,14,TRAIN,EW27,29774,33402
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,PW7,779,1761
2025-06,WEEKDAY,12,TRAIN,NE4/DT19,58198,85573
2025-06,WEEKDAY,16,TRAIN,BP2,1896,2753
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW29,368,1387
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1308,816
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,34262,30853
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,TE6,1889,7415
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,49342,7345
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC16,263,971
2025-06,WEEKDAY,23,TRAIN,PE4,333,830
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,PW5,341,2711
2025-06,WEEKDAY,11,TRAIN,EW8/CC9,30697,47249
2025-06,WEEKDAY,20,TRAIN,EW28,17174,42243
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,PE3,2830,2628
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2267,2928
2025-06,WEEKDAY,11,TRAIN,SE5,2875,1300
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1330,1546
2025-06,WEEKDAY,19,TRAIN,PE4,1618,3987
2025-06,WEEKDAY,14,TRAIN,NS8,13690,11559
2025-06,WEEKDAY,22,TRAIN,CC8,3540,6432
2025-06,WEEKDAY,19,TRAIN,TE3,10430,27255
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2286,2925
2025-06,WEEKDAY,16,TRAIN,PW2,167,104
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW24/NS1,15051,19400
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,SW8,710,513
2025-06,WEEKDAY,18,TRAIN,EW18,53633,45931
2025-06,WEEKDAY,6,TRAIN,CC8,6312,3225
2025-06,WEEKDAY,18,TRAIN,NS25/EW13,133662,103180
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,TE13,2253,1996
2025-06,WEEKDAY,6,TRAIN,NS16,49526,27363
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,CC5,3085,3060
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,PE3,2612,1905
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,BP11,197,1383
2025-06,WEEKDAY,9,TRAIN,PW3,1546,744
2025-06,WEEKDAY,10,TRAIN,TE12,5106,6711
2025-06,WEEKDAY,15,TRAIN,NS9/TE2,42733,55846
2025-06,WEEKDAY,10,TRAIN,NE8,17509,25326
2025-06,WEEKDAY,7,TRAIN,DT8,5021,9434
2025-06,WEEKDAY,14,TRAIN,TE4,4076,3212
2025-06,WEEKDAY,17,TRAIN,CC20,8301,9485
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6104,4723
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,7149,15676
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2754,1319
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2383,2282
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE15,355,792
2025-06,WEEKDAY,7,TRAIN,SE3,10603,945
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NS20,9518,18556
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NS23,25702,15387
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NE14,12183,12329
2025-06,WEEKDAY,7,TRAIN,NE17/PTC,102784,22493
2025-06,WEEKDAY,23,TRAIN,SE3,121,2420
2025-06,WEEKDAY,5,TRAIN,EW8/CC9,3194,1241
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,TE23,518,688
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,EW1,13533,14365
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,SW7,529,87
2025-06,WEEKDAY,6,TRAIN,NS25/EW13,2202,16048
2025-06,WEEKDAY,23,TRAIN,EW10,2213,6690
2025-06,WEEKDAY,7,TRAIN,TE13,1906,7726
2025-06,WEEKDAY,6,TRAIN,NS17/CC15,34816,14650
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT17,2393,2292
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NS12,325,1428
2025-06,WEEKDAY,22,TRAIN,PE2,703,6664
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,CC6,3445,6773
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,TE15,998,2290
2025-06,WEEKDAY,12,TRAIN,BP7,1050,920
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,PW3,757,357
2025-06,WEEKDAY,17,TRAIN,NE18,21383,12428
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE28,1326,1846
2025-06,WEEKDAY,23,TRAIN,CC20,318,1400
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,DT25,2232,2057
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1149,272
2025-06,WEEKDAY,7,TRAIN,EW4,31859,35801
2025-06,WEEKDAY,20,TRAIN,SW3,727,3451
2025-06,WEEKDAY,14,TRAIN,DT31,5581,6466
2025-06,WEEKDAY,8,TRAIN,CC17/TE9,21924,18409
2025-06,WEEKDAY,13,TRAIN,CC23,12779,18232
2025-06,WEEKDAY,9,TRAIN,NS3,29545,14051
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE8,6854,5355
2025-06,WEEKDAY,12,TRAIN,DT20,7683,6082
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,PE6,3219,2997
2025-06,WEEKDAY,23,TRAIN,EW32,164,1198
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1452,4270
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NE14,19025,6781
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,CC2,143,319
2025-06,WEEKDAY,7,TRAIN,NS16,96069,56697
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NE11,7357,6082
2025-06,WEEKDAY,14,TRAIN,NE7/DT12,23637,27917
2025-06,WEEKDAY,22,TRAIN,CC28,1177,4154
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE29,383,129
2025-06,WEEKDAY,23,TRAIN,TE27,481,2878
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,SE2,13,403
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,DT18,7,0
2025-06,WEEKDAY,18,TRAIN,DT18,96059,20899
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW3,679,4114
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1630,1913
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,PW6,883,768
2025-06,WEEKDAY,10,TRAIN,PW1,828,3275
2025-06,WEEKDAY,17,TRAIN,BP4,4515,2970
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS14,14386,16887
2025-06,WEEKDAY,15,TRAIN,CC4/DT15,19813,17458
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,TE13,424,2027
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,29681,34769
2025-06,WEEKDAY,14,TRAIN,CC28,2774,2629
2025-06,WEEKDAY,12,TRAIN,EW24/NS1,47085,67907
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,TE3,5025,3057
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,PE4,805,913
2025-06,WEEKDAY,5,TRAIN,BP11,4251,246
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,TE6,540,4228
2025-06,WEEKDAY,9,TRAIN,EW26,50332,14622
2025-06,WEEKDAY,15,TRAIN,SW6,2497,2986
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,SW7,952,294
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,SE4,754,1745
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,SW1,1035,732
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,NS5,12665,11324
2025-06,WEEKDAY,17,TRAIN,NE12/CC13,68465,111590
2025-06,WEEKDAY,15,TRAIN,CC28,2578,2678
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,TE25,1164,1376
2025-06,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1832,29327
2025-06,WEEKDAY,15,TRAIN,PE2,3867,4966
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE7,2760,2482
2025-06,WEEKDAY,19,TRAIN,TE18,19171,12176
2025-06,WEEKDAY,21,TRAIN,DT17,17094,3637
2025-06,WEEKDAY,21,TRAIN,PE5,1391,7793
2025-06,WEEKDAY,23,TRAIN,EW22,837,2394
2025-06,WEEKDAY,18,TRAIN,DT30,9411,31635
2025-06,WEEKDAY,12,TRAIN,NE11,13756,14429
2025-06,WEEKDAY,0,TRAIN,SW4,50,446
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,EW5,13570,18300
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,10170,10479
2025-06,WEEKDAY,15,TRAIN,NS4/BP1,28922,34301
2025-06,WEEKDAY,16,TRAIN,NE13,19548,24181
2025-06,WEEKDAY,22,TRAIN,SW4,681,3398
2025-06,WEEKDAY,12,TRAIN,PE3,6921,5073
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NE14,977,8360
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE19,1,0
2025-06,WEEKDAY,6,TRAIN,NE7/DT12,12742,14348
2025-06,WEEKDAY,5,TRAIN,TE5,796,56
2025-06,WEEKDAY,11,TRAIN,TE13,5091,4373
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1713,1672
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,TE18,6013,6816
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NE10,6485,6891
2025-06,WEEKDAY,14,TRAIN,DT4,1661,1705
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2517,2791
2025-06,WEEKDAY,11,TRAIN,NE14,31138,14746
2025-06,WEEKDAY,11,TRAIN,DT13,8621,13875
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,TE8,6596,6327
2025-06,WEEKDAY,21,TRAIN,TE26,11419,6453
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,DT33,666,5871
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1548,1478
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,46407,16853
2025-06,WEEKDAY,12,TRAIN,CC12,6417,3807
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,CC25,3387,3147
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,CC26,1955,1697
2025-06,WEEKDAY,17,TRAIN,BP7,1246,1769
2025-06,WEEKDAY,11,TRAIN,TE22,1723,5428
2025-06,WEEKDAY,19,TRAIN,BP2,2061,7775
2025-06,WEEKDAY,15,TRAIN,DT31,7400,6781
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,DT25,1004,2119
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NE17/PTC,267,1836
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,26292,19409
2025-06,WEEKDAY,7,TRAIN,NS28,1527,4219
2025-06,WEEKDAY,7,TRAIN,TE25,3959,1562
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,EW7,8464,6132
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,DT2,304,760
2025-06,WEEKDAY,16,TRAIN,PW6,1810,1542
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,CC6,4727,6968
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE26,80,1
2025-06,WEEKDAY,20,TRAIN,TE15,10977,8083
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,TE26,3467,2380
2025-06,WEEKDAY,22,TRAIN,EW27,17327,44303
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1089,523
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1052,2039
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NE14,15837,5936
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,EW23,21940,24292
2025-06,WEEKDAY,5,TRAIN,NS15,4259,2541
2025-06,WEEKDAY,12,TRAIN,PW1,2255,3663
2025-06,WEEKDAY,0,TRAIN,CC10/DT26,134,954
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,12306,8348
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1041,1281
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NS16,24278,13828
2025-06,WEEKDAY,9,TRAIN,EW11,21394,31940
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,TE8,1075,1435
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,DT30,4083,3818
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE27,1161,187
2025-06,WEEKDAY,16,TRAIN,EW4,13979,12424
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,18879,17876
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,TE18,76,82
2025-06,WEEKDAY,11,TRAIN,DT24,5020,3035
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS3,2526,8080
2025-06,WEEKDAY,13,TRAIN,TE23,2014,2137
2025-06,WEEKDAY,8,TRAIN,EW27,94461,72808
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC11,731,1697
2025-06,WEEKDAY,20,TRAIN,EW18,13682,20801
2025-06,WEEKDAY,22,TRAIN,NS16,18175,51792
2025-06,WEEKDAY,23,TRAIN,TE1,398,994
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,TE12,2226,1790
2025-06,WEEKDAY,11,TRAIN,TE6,10896,4427
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,19346,41068
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,DT30,2958,1646
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,DT24,1041,2858
2025-06,WEEKDAY,19,TRAIN,NE4/DT19,93262,59940
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,39537,57521
2025-06,WEEKDAY,21,TRAIN,SW5,5536,8654
2025-06,WEEKDAY,0,TRAIN,EW3,100,2029
2025-06,WEEKDAY,9,TRAIN,EW22,9129,13981
2025-06,WEEKDAY,16,TRAIN,NS5,22764,28879
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1438,1049
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE5,2614,1473
2025-06,WEEKDAY,10,TRAIN,SW7,3060,1042
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1614,1001
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,PE2,1798,300
2025-06,WEEKDAY,10,TRAIN,TE6,13285,3941
2025-06,WEEKDAY,22,TRAIN,CC26,2258,1742
2025-06,WEEKDAY,7,TRAIN,NS12,69930,20096
2025-06,WEEKDAY,18,TRAIN,NE10,37788,37937
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,DT30,4839,1554
2025-06,WEEKDAY,12,TRAIN,TE16,7308,4971
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS14,7529,17623
2025-06,WEEKDAY,23,TRAIN,NS3,3609,9312
2025-06,WEEKDAY,8,TRAIN,EW26,109571,34707
2025-06,WEEKDAY,0,TRAIN,TE6,158,1522
2025-06,WEEKDAY,7,TRAIN,BP6/DT1,127987,57297
2025-06,WEEKDAY,19,TRAIN,SW2,6159,9935
2025-06,WEEKDAY,21,TRAIN,NS23,66796,14496
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,EW31,6,194
2025-06,WEEKDAY,14,TRAIN,TE27,4511,4895
2025-06,WEEKDAY,14,TRAIN,NS4/BP1,29039,32005
2025-06,WEEKDAY,12,TRAIN,BP12,3234,1709
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NS19,19469,14211
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,DT31,356,9
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,BP9,864,1227
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC2,374,318
2025-06,WEEKDAY,8,TRAIN,BP6/DT1,142785,57615
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,BP8,797,774
2025-06,WEEKDAY,15,TRAIN,DT34,4303,3318
2025-06,WEEKDAY,21,TRAIN,EW28,11823,32314
2025-06,WEEKDAY,16,TRAIN,EW9,19130,17579
2025-06,WEEKDAY,18,TRAIN,DT8,8118,8101
2025-06,WEEKDAY,10,TRAIN,TE18,5519,16130
2025-06,WEEKDAY,9,TRAIN,CC10/DT26,21113,32008
2025-06,WEEKDAY,22,TRAIN,TE29,635,3151
2025-06,WEEKDAY,6,TRAIN,SE2,8370,595
2025-06,WEEKDAY,10,TRAIN,DT33,19663,4340
2025-06,WEEKDAY,21,TRAIN,DT25,2193,5921
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS28,2398,3378
2025-06,WEEKDAY,12,TRAIN,CC24,22762,23561
2025-06,WEEKDAY,18,TRAIN,DT22,14965,26479
2025-06,WEEKDAY,18,TRAIN,DT7,9880,11006
2025-06,WEEKDAY,13,TRAIN,TE19,7111,12400
2025-06,WEEKDAY,7,TRAIN,SW4,10577,1474
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,BP7,360,471
2025-06,WEEKDAY,9,TRAIN,CC19/DT9,7648,10010
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,TE25,1314,564
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1964,2957
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15196,7950
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,TE29,860,423
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NE8,23680,32722
2025-06,WEEKDAY,8,TRAIN,PW7,6403,2966
2025-06,WEEKDAY,23,TRAIN,SE1,406,2931
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT6,2303,2138
2025-06,WEEKDAY,22,TRAIN,DT21,8943,5099
2025-06,WEEKDAY,7,TRAIN,NE1/CC29,18937,64348
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW10,5838,3779
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,PW2,49,60
2025-06,WEEKDAY,22,TRAIN,NE12/CC13,30094,53212
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,PW2,0,2
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NE1/CC29,32511,34048
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,NS19,918,285
2025-06,WEEKDAY,6,TRAIN,EW24/NS1,32739,72539
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,SW6,1549,1487
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC14,264,875
2025-06,WEEKDAY,0,TRAIN,EW14/NS26,650,160
2025-06,WEEKDAY,11,TRAIN,TE29,3431,1416
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,CC3,605,4291
2025-06,WEEKDAY,16,TRAIN,NE11,15800,15414
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,NS20,123,184
2025-06,WEEKDAY,15,TRAIN,DT33,9111,11330
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,22392,29529
2025-06,WEEKDAY,9,TRAIN,PW6,2711,1043
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,TE5,2716,1396
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,PE3,2028,3457
2025-06,WEEKDAY,14,TRAIN,DT18,11814,10686
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1591,1414
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,TE22,7811,873
2025-06,WEEKDAY,10,TRAIN,CC6,4219,7661
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1502,1674
2025-06,WEEKDAY,5,TRAIN,CC25,991,237
